X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,STATO,TIPOLOGIA,REGIONE,PROVINCIA,COMUNE,LOCALITA_,LATITUDINE,LONGITUDIN,unnamed__1_,GENERE,SPECIE,NOME_VOLG,ALTRE_SPECIE,CONTESTO,CR_ETA_,CR_CIRCONF,CR_ALTEZZA,CR_AMPIEZZ,CR_FM_O_PO,CR_VALORE,CR_RARITA_,CR_ARCHIT,CR_PAESAG,CR_STORICO,AL_IS___H,AL_IS___C,INS___Cmed,INS___Hmed,INS___Cmax,INS___Hmax,DECR_DI_IN,DECR_MODIF
11.74505,44.30456,001/C065/RA/08,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Emilia-Romagna<br>PROVINCIA: Ravenna<br>COMUNE: Castel Bolognese<br>LOCALITA': SERRA - VIA SERRA 4340<br>LATITUDINE: 44.30456<br>LONGITUDIN: 11.74505<br>unnamed (1): 180 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 24,5 m<br>AL IS - C: 415 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Emilia-Romagna,Ravenna,Castel Bolognese,SERRA - VIA SERRA 4340,44.30456,11.74505,180 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,SI,NO,"24,5 m",415 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.96251,44.41554,001/A547/RA/08,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Emilia-Romagna<br>PROVINCIA: Ravenna<br>COMUNE: Bagnacavallo<br>LOCALITA': VIA BAGNOLI INFERIORE 1<br>LATITUDINE: 44.41554<br>LONGITUDIN: 11.96251<br>unnamed (1): 15 m slm<br>GENERE: Acer<br>SPECIE: Acer campestre L.<br>NOME VOLG: Acero campestre<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 17,5 m<br>AL IS - C: 290 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Emilia-Romagna,Ravenna,Bagnacavallo,VIA BAGNOLI INFERIORE 1,44.41554,11.96251,15 m slm,Acer,Acer campestre L.,Acero campestre,,urbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,"17,5 m",290 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
10.73894,44.7946,001/D037/RE/08,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Emilia-Romagna<br>PROVINCIA: Reggio nell'Emilia<br>COMUNE: Correggio<br>LOCALITA': CANOLO - VIOTTOLO DEL MEDICO 2<br>LATITUDINE: 44.79460<br>LONGITUDIN: 10.73894<br>unnamed (1): 23 m slm<br>GENERE: Quercus<br>SPECIE: Quercus robur L.<br>NOME VOLG: Farnia<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 28 m<br>AL IS - C: 440 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Emilia-Romagna,Reggio nell'Emilia,Correggio,CANOLO - VIOTTOLO DEL MEDICO 2,44.79460,10.73894,23 m slm,Quercus,Quercus robur L.,Farnia,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,SI,NO,28 m,440 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
10.66444,44.56444,001/I496/RE/08,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Emilia-Romagna<br>PROVINCIA: Reggio nell'Emilia<br>COMUNE: Scandiano<br>LOCALITA': IL MONTE - VIA BOTTEGARO<br>LATITUDINE: 44.56444<br>LONGITUDIN: 10.66444<br>unnamed (1): 334 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 20 m<br>AL IS - C: 530 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Emilia-Romagna,Reggio nell'Emilia,Scandiano,IL MONTE - VIA BOTTEGARO,44.56444,10.66444,334 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,SI,NO,20 m,530 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
10.59306,44.66056,001/H223/RE/08,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Emilia-Romagna<br>PROVINCIA: Reggio nell'Emilia<br>COMUNE: Reggio nell'Emilia<br>LOCALITA': PALAZZO DUCALE DI RIVALTA - VIA DEI COMBATTENTI<br>LATITUDINE: 44.66056<br>LONGITUDIN: 10.59306<br>unnamed (1): 89 m slm<br>GENERE: Cedrus<br>SPECIE: Cedrus libani A.Richard<br>NOME VOLG: Cedro del Libano<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: SI<br>AL IS - H: 29 m<br>AL IS - C: 557 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Emilia-Romagna,Reggio nell'Emilia,Reggio nell'Emilia,PALAZZO DUCALE DI RIVALTA - VIA DEI COMBATTENTI,44.66056,10.59306,89 m slm,Cedrus,Cedrus libani A.Richard,Cedro del Libano,,urbano,SI,SI,NO,NO,NO,NO,NO,NO,SI,SI,29 m,557 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
10.43,44.78861,001/D934/RE/08,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Emilia-Romagna<br>PROVINCIA: Reggio nell'Emilia<br>COMUNE: Gattatico<br>LOCALITA': PANTARO DI SOTTO - VIA MONTE GRAPPA<br>LATITUDINE: 44.78861<br>LONGITUDIN: 10.43000<br>unnamed (1): 43 m slm<br>GENERE: Quercus<br>SPECIE: Quercus robur L.<br>NOME VOLG: Farnia<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: SI<br>AL IS - H: 27 m<br>AL IS - C: 450 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Emilia-Romagna,Reggio nell'Emilia,Gattatico,PANTARO DI SOTTO - VIA MONTE GRAPPA,44.78861,10.43000,43 m slm,Quercus,Quercus robur L.,Farnia,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,SI,SI,27 m,450 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
10.41236,44.41915,001/C219/RE/08,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Emilia-Romagna<br>PROVINCIA: Reggio nell'Emilia<br>COMUNE: Castelnovo ne' Monti<br>LOCALITA': PIETRA DI BISMANTOVA<br>LATITUDINE: 44.41915<br>LONGITUDIN: 10.41236<br>unnamed (1): 915 m slm<br>GENERE: Acer<br>SPECIE: Acer opalus Mill.<br>NOME VOLG: Acero napoletano<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': SI<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: SI<br>AL IS - H: 18 m<br>AL IS - C: 315 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Emilia-Romagna,Reggio nell'Emilia,Castelnovo ne' Monti,PIETRA DI BISMANTOVA,44.41915,10.41236,915 m slm,Acer,Acer opalus Mill.,Acero napoletano,,urbano,SI,SI,NO,NO,NO,NO,SI,NO,SI,SI,18 m,315 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
10.43827,44.76653,002/D934/RE/08,STATO: Iscritto in elenco<br>TIPOLOGIA: filare doppio<br>REGIONE: Emilia-Romagna<br>PROVINCIA: Reggio nell'Emilia<br>COMUNE: Gattatico<br>LOCALITA': PONTE D'ENZA - VIA EMILIA 29<br>LATITUDINE: 44.76653<br>LONGITUDIN: 10.43827<br>unnamed (1): 50 m slm<br>GENERE: Morus<br>SPECIE: Morus alba L.<br>NOME VOLG: Gelso bianco<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: SI<br>AL IS - H: <br>AL IS - C: <br>INS - Cmed: 285 cm<br>INS - Hmed: 9 m<br>INS - Cmax: 400 cm<br>INS - Hmax: 9 m<br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,filare doppio,Emilia-Romagna,Reggio nell'Emilia,Gattatico,PONTE D'ENZA - VIA EMILIA 29,44.76653,10.43827,50 m slm,Morus,Morus alba L.,Gelso bianco,,extraurbano,NO,SI,NO,NO,NO,NO,NO,NO,SI,SI,,,285 cm,9 m,400 cm,9 m,D.Dip. n. 5450 del 19/12/2017,0
12.43358,43.99865,001/L797/RN/08,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Emilia-Romagna<br>PROVINCIA: Rimini<br>COMUNE: Verucchio<br>LOCALITA': CONVENTO FRATI SANTA CROCE - VIA CONVENTO 150<br>LATITUDINE: 43.99865<br>LONGITUDIN: 12.43358<br>unnamed (1): 159 m slm<br>GENERE: Cupressus<br>SPECIE: Cupressus sempervirens L.<br>NOME VOLG: Cipresso comune<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: SI<br>CR PAESAG: SI<br>CR STORICO: SI<br>AL IS - H: 24 m<br>AL IS - C: 537 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Emilia-Romagna,Rimini,Verucchio,CONVENTO FRATI SANTA CROCE - VIA CONVENTO 150,43.99865,12.43358,159 m slm,Cupressus,Cupressus sempervirens L.,Cipresso comune,,urbano,SI,SI,NO,NO,NO,NO,NO,SI,SI,SI,24 m,537 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
12.31353,43.93012,001/F137/RN/08,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Emilia-Romagna<br>PROVINCIA: Rimini<br>COMUNE: Novafeltria<br>LOCALITA': LE DOCCE - VIA VOLTA 70<br>LATITUDINE: 43.93012<br>LONGITUDIN: 12.31353<br>unnamed (1): 260 m slm<br>GENERE: Quercus<br>SPECIE: Quercus petraea subsp. austrotyrrhenica Brullo, R.Guarino & Siracusa<br>NOME VOLG: Rovere<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 18 m<br>AL IS - C: 410 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Emilia-Romagna,Rimini,Novafeltria,LE DOCCE - VIA VOLTA 70,43.93012,12.31353,260 m slm,Quercus,"Quercus petraea subsp. austrotyrrhenica Brullo, R.Guarino & Siracusa",Rovere,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,SI,NO,18 m,410 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
12.6027,43.96107,001/D004/RN/08,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Emilia-Romagna<br>PROVINCIA: Rimini<br>COMUNE: Coriano<br>LOCALITA': VIA SCUOLE 9<br>LATITUDINE: 43.96107<br>LONGITUDIN: 12.60270<br>unnamed (1): 120 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 20 m<br>AL IS - C: 390 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Emilia-Romagna,Rimini,Coriano,VIA SCUOLE 9,43.96107,12.60270,120 m slm,Quercus,Quercus pubescens Willd.,Roverella,,urbano,SI,SI,NO,NO,NO,NO,NO,NO,SI,NO,20 m,390 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
13.62808,45.94451,003/E098/GO/06,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Friuli Venezia Giulia<br>PROVINCIA: Gorizia<br>COMUNE: Gorizia<br>LOCALITA': BORGO CASTELLO<br>LATITUDINE: 45.94451<br>LONGITUDIN: 13.62808<br>unnamed (1): 120 m slm<br>GENERE: Platanus<br>SPECIE: Platanus acerifolia (Aiton) Willd.<br>NOME VOLG: Platano comune<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 30 m<br>AL IS - C: 500 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Friuli Venezia Giulia,Gorizia,Gorizia,BORGO CASTELLO,45.94451,13.62808,120 m slm,Platanus,Platanus acerifolia (Aiton) Willd.,Platano comune,,urbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,30 m,500 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
13.49071,45.76325,001/H787/GO/06,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Friuli Venezia Giulia<br>PROVINCIA: Gorizia<br>COMUNE: San Canzian d'Isonzo<br>LOCALITA': FIUME ISONZO<br>LATITUDINE: 45.76325<br>LONGITUDIN: 13.49071<br>unnamed (1): 1 m slm<br>GENERE: Populus<br>SPECIE: Populus alba L.<br>NOME VOLG: Pioppo bianco<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: SI<br>CR AMPIEZZ: SI<br>CR FM O PO: SI<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 32 m<br>AL IS - C: 505 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 9022657 del 24/07/2020<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Friuli Venezia Giulia,Gorizia,San Canzian d'Isonzo,FIUME ISONZO,45.76325,13.49071,1 m slm,Populus,Populus alba L.,Pioppo bianco,,extraurbano,SI,SI,SI,SI,SI,NO,NO,NO,SI,NO,32 m,505 cm,,,,,D.Dir. n. 9022657 del 24/07/2020,0
13.62058,45.94536,005/E098/GO/06,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Friuli Venezia Giulia<br>PROVINCIA: Gorizia<br>COMUNE: Gorizia<br>LOCALITA': GIARDINI PUBBLICI<br>LATITUDINE: 45.94536<br>LONGITUDIN: 13.62058<br>unnamed (1): 80 m slm<br>GENERE: Magnolia<br>SPECIE: Magnolia grandiflora L.<br>NOME VOLG: Magnolia<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: SI<br>AL IS - H: 18 m<br>AL IS - C: 272 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Friuli Venezia Giulia,Gorizia,Gorizia,GIARDINI PUBBLICI,45.94536,13.62058,80 m slm,Magnolia,Magnolia grandiflora L.,Magnolia,,urbano,SI,SI,NO,NO,SI,NO,NO,NO,NO,SI,18 m,272 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
13.55363,45.83162,001/D312/GO/06,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Friuli Venezia Giulia<br>PROVINCIA: Gorizia<br>COMUNE: Doberdò del Lago<br>LOCALITA': LAGO DOBERDO'<br>LATITUDINE: 45.83162<br>LONGITUDIN: 13.55363<br>unnamed (1): 5 m slm<br>GENERE: Populus<br>SPECIE: Populus nigra L.<br>NOME VOLG: Pioppo nero<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 42 m<br>AL IS - C: 490 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 9022657 del 24/07/2020<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Friuli Venezia Giulia,Gorizia,Doberdò del Lago,LAGO DOBERDO',45.83162,13.55363,5 m slm,Populus,Populus nigra L.,Pioppo nero,,extraurbano,SI,SI,NO,NO,NO,SI,NO,NO,NO,NO,42 m,490 cm,,,,,D.Dir. n. 9022657 del 24/07/2020,0
13.49537,45.97034,002/D014/GO/06,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Friuli Venezia Giulia<br>PROVINCIA: Gorizia<br>COMUNE: Cormons<br>LOCALITA': NOVALI<br>LATITUDINE: 45.97034<br>LONGITUDIN: 13.49537<br>unnamed (1): 70 m slm<br>GENERE: Pinus<br>SPECIE: Pinus nigra J. F. Arnold<br>NOME VOLG: Pino nero<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: NO<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 20 m<br>AL IS - C: 150 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 9022657 del 24/07/2020<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Friuli Venezia Giulia,Gorizia,Cormons,NOVALI,45.97034,13.49537,70 m slm,Pinus,Pinus nigra J. F. Arnold,Pino nero,,extraurbano,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,20 m,150 cm,,,,,D.Dir. n. 9022657 del 24/07/2020,0
13.53319,45.94599,001/H964/GO/06,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Friuli Venezia Giulia<br>PROVINCIA: Gorizia<br>COMUNE: San Lorenzo Isontino<br>LOCALITA': PARCO COMNUNALE LAGHETTI ROSSI<br>LATITUDINE: 45.94599<br>LONGITUDIN: 13.53319<br>unnamed (1): 100 m slm<br>GENERE: Quercus<br>SPECIE: Quercus laurifolia<br>NOME VOLG: Quercia foglia di lauro<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: NO<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': SI<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 25 m<br>AL IS - C: 300 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 9022657 del 24/07/2020<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Friuli Venezia Giulia,Gorizia,San Lorenzo Isontino,PARCO COMNUNALE LAGHETTI ROSSI,45.94599,13.53319,100 m slm,Quercus,Quercus laurifolia,Quercia foglia di lauro,,extraurbano,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,25 m,300 cm,,,,,D.Dir. n. 9022657 del 24/07/2020,0
13.6232,45.94096,001/E098/GO/06,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Friuli Venezia Giulia<br>PROVINCIA: Gorizia<br>COMUNE: Gorizia<br>LOCALITA': PARCO DEL MUNICIPIO<br>LATITUDINE: 45.94096<br>LONGITUDIN: 13.62320<br>unnamed (1): 85 m slm<br>GENERE: Platanus<br>SPECIE: Platanus acerifolia (Aiton) Willd.<br>NOME VOLG: Platano comune<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: SI<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 30 m<br>AL IS - C: 450 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Friuli Venezia Giulia,Gorizia,Gorizia,PARCO DEL MUNICIPIO,45.94096,13.62320,85 m slm,Platanus,Platanus acerifolia (Aiton) Willd.,Platano comune,,urbano,SI,SI,NO,NO,NO,NO,NO,SI,SI,NO,30 m,450 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
13.5022,45.89141,004/E124/GO/06,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Friuli Venezia Giulia<br>PROVINCIA: Gorizia<br>COMUNE: Gradisca d'Isonzo<br>LOCALITA': PARCO DELLA ROTONDA<br>LATITUDINE: 45.89141<br>LONGITUDIN: 13.50220<br>unnamed (1): 32 m slm<br>GENERE: Platanus<br>SPECIE: Platanus acerifolia (Aiton) Willd.<br>NOME VOLG: Platano comune<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 30 m<br>AL IS - C: 580 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 9022657 del 24/07/2020<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Friuli Venezia Giulia,Gorizia,Gradisca d'Isonzo,PARCO DELLA ROTONDA,45.89141,13.50220,32 m slm,Platanus,Platanus acerifolia (Aiton) Willd.,Platano comune,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,SI,NO,30 m,580 cm,,,,,D.Dir. n. 9022657 del 24/07/2020,0
